series_id,series_name,bls_geo_id
APUN20072621,"Electricity per 500 KWH in Midwest - Size Class B/C, average price, not seasonally adjusted",N200
APUN20074714,"Gasoline, unleaded regular, per gallon/3.785 liters in Midwest - Size Class B/C, average price, not seasonally adjusted",N200
APUN20074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Midwest - Size Class B/C, average price, not seasonally adjusted",N200
APUN20074716,"Gasoline, unleaded premium, per gallon/3.785 liters in Midwest - Size Class B/C, average price, not seasonally adjusted",N200
APUN20074717,"Automotive diesel fuel, per gallon/3.785 liters in Midwest - Size Class B/C, average price, not seasonally adjusted",N200
APUN2007471A,"Gasoline, all types, per gallon/3.785 liters in Midwest - Size Class B/C, average price, not seasonally adjusted",N200
APUN30072511,"Fuel oil #2 per gallon (3.785 liters) in South - Size Class B/C, average price, not seasonally adjusted",N300
APUN30072601,"Utility (piped) gas - 40 therms in South - Size Class B/C, average price, not seasonally adjusted",N300
APUN30072610,"Electricity per KWH in South - Size Class B/C, average price, not seasonally adjusted",N300
APUN30072611,"Utility (piped) gas - 100 therms in South - Size Class B/C, average price, not seasonally adjusted",N300
APUN30072620,"Utility (piped) gas per therm in South - Size Class B/C, average price, not seasonally adjusted",N300
APUN30072621,"Electricity per 500 KWH in South - Size Class B/C, average price, not seasonally adjusted",N300
APUN30074714,"Gasoline, unleaded regular, per gallon/3.785 liters in South - Size Class B/C, average price, not seasonally adjusted",N300
APUN30074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in South - Size Class B/C, average price, not seasonally adjusted",N300
APUN30074716,"Gasoline, unleaded premium, per gallon/3.785 liters in South - Size Class B/C, average price, not seasonally adjusted",N300
APUN30074717,"Automotive diesel fuel, per gallon/3.785 liters in South - Size Class B/C, average price, not seasonally adjusted",N300
APUN3007471A,"Gasoline, all types, per gallon/3.785 liters in South - Size Class B/C, average price, not seasonally adjusted",N300
APUN40072511,"Fuel oil #2 per gallon (3.785 liters) in West - Size Class B/C, average price, not seasonally adjusted",N400
APUN40072601,"Utility (piped) gas - 40 therms in West - Size Class B/C, average price, not seasonally adjusted",N400
APUN40072610,"Electricity per KWH in West - Size Class B/C, average price, not seasonally adjusted",N400
APUN40072611,"Utility (piped) gas - 100 therms in West - Size Class B/C, average price, not seasonally adjusted",N400
APUN40072620,"Utility (piped) gas per therm in West - Size Class B/C, average price, not seasonally adjusted",N400
APUN40072621,"Electricity per 500 KWH in West - Size Class B/C, average price, not seasonally adjusted",N400
APUN40074714,"Gasoline, unleaded regular, per gallon/3.785 liters in West - Size Class B/C, average price, not seasonally adjusted",N400
APUN40074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in West - Size Class B/C, average price, not seasonally adjusted",N400
APUN40074716,"Gasoline, unleaded premium, per gallon/3.785 liters in West - Size Class B/C, average price, not seasonally adjusted",N400
APUN40074717,"Automotive diesel fuel, per gallon/3.785 liters in West - Size Class B/C, average price, not seasonally adjusted",N400
APUN4007471A,"Gasoline, all types, per gallon/3.785 liters in West - Size Class B/C, average price, not seasonally adjusted",N400
APUS00072511,"Fuel oil #2 per gallon (3.785 liters) in Size Class A, average price, not seasonally adjusted",S000
APUS00072601,"Utility (piped) gas - 40 therms in Size Class A, average price, not seasonally adjusted",S000
APUS00072610,"Electricity per KWH in Size Class A, average price, not seasonally adjusted",S000
APUS00072611,"Utility (piped) gas - 100 therms in Size Class A, average price, not seasonally adjusted",S000
APUS00072620,"Utility (piped) gas per therm in Size Class A, average price, not seasonally adjusted",S000
APUS00072621,"Electricity per 500 KWH in Size Class A, average price, not seasonally adjusted",S000
APUS00074712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Size Class A, average price, not seasonally adjusted",S000
APUS00074714,"Gasoline, unleaded regular, per gallon/3.785 liters in Size Class A, average price, not seasonally adjusted",S000
APUS00074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Size Class A, average price, not seasonally adjusted",S000
APUS00074716,"Gasoline, unleaded premium, per gallon/3.785 liters in Size Class A, average price, not seasonally adjusted",S000
APUS00074717,"Automotive diesel fuel, per gallon/3.785 liters in Size Class A, average price, not seasonally adjusted",S000
APUS0007471A,"Gasoline, all types, per gallon/3.785 liters in Size Class A, average price, not seasonally adjusted",S000
APUS10072511,"Fuel oil #2 per gallon (3.785 liters) in Northeast - Size Class A, average price, not seasonally adjusted",S100
APUS10072601,"Utility (piped) gas - 40 therms in Northeast - Size Class A, average price, not seasonally adjusted",S100
APUS10072610,"Electricity per KWH in Northeast - Size Class A, average price, not seasonally adjusted",S100
APUS10072611,"Utility (piped) gas - 100 therms in Northeast - Size Class A, average price, not seasonally adjusted",S100
APUS10072620,"Utility (piped) gas per therm in Northeast - Size Class A, average price, not seasonally adjusted",S100
APUS10072621,"Electricity per 500 KWH in Northeast - Size Class A, average price, not seasonally adjusted",S100
APUS10074712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Northeast - Size Class A, average price, not seasonally adjusted",S100
APUS10074713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Northeast - Size Class A, average price, not seasonally adjusted",S100
APUS10074714,"Gasoline, unleaded regular, per gallon/3.785 liters in Northeast - Size Class A, average price, not seasonally adjusted",S100
APUS10074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Northeast - Size Class A, average price, not seasonally adjusted",S100
APUS10074716,"Gasoline, unleaded premium, per gallon/3.785 liters in Northeast - Size Class A, average price, not seasonally adjusted",S100
APUS10074717,"Automotive diesel fuel, per gallon/3.785 liters in Northeast - Size Class A, average price, not seasonally adjusted",S100
APUS1007471A,"Gasoline, all types, per gallon/3.785 liters in Northeast - Size Class A, average price, not seasonally adjusted",S100
APUS11A72511,"Fuel oil #2 per gallon (3.785 liters) in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",S11A
APUS11A72601,"Utility (piped) gas - 40 therms in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",S11A
APUS11A72610,"Electricity per KWH in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",S11A
APUS11A72611,"Utility (piped) gas - 100 therms in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",S11A
APUS11A72620,"Utility (piped) gas per therm in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",S11A
APUS11A72621,"Electricity per 500 KWH in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",S11A
APUS11A74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",S11A
APUS11A74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",S11A
APUS11A74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",S11A
APUS11A74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",S11A
APUS11A74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",S11A
APUS11A7471A,"Gasoline, all types, per gallon/3.785 liters in Boston-Cambridge-Newton, MA-NH, average price, not seasonally adjusted",S11A
APUS12A72511,"Fuel oil #2 per gallon (3.785 liters) in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",S12A
APUS12A72601,"Utility (piped) gas - 40 therms in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",S12A
APUS12A72610,"Electricity per KWH in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",S12A
APUS12A72611,"Utility (piped) gas - 100 therms in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",S12A
APUS12A72620,"Utility (piped) gas per therm in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",S12A
APUS12A72621,"Electricity per 500 KWH in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",S12A
APUS12A74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",S12A
APUS12A74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",S12A
APUS12A74714,"Gasoline, unleaded regular, per gallon/3.785 liters in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",S12A
APUS12A74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",S12A
APUS12A74716,"Gasoline, unleaded premium, per gallon/3.785 liters in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",S12A
APUS12A7471A,"Gasoline, all types, per gallon/3.785 liters in New York-Newark-Jersey City, NY-NJ-PA, average price, not seasonally adjusted",S12A
APUS12B72511,"Fuel oil #2 per gallon (3.785 liters) in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",S12B
APUS12B72601,"Utility (piped) gas - 40 therms in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",S12B
APUS12B72610,"Electricity per KWH in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",S12B
APUS12B72611,"Utility (piped) gas - 100 therms in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",S12B
APUS12B72620,"Utility (piped) gas per therm in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",S12B
APUS12B72621,"Electricity per 500 KWH in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",S12B
APUS12B74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",S12B
APUS12B74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",S12B
APUS12B74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",S12B
APUS12B74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",S12B
APUS12B74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",S12B
APUS12B7471A,"Gasoline, all types, per gallon/3.785 liters in Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, average price, not seasonally adjusted",S12B
APUS20072511,"Fuel oil #2 per gallon (3.785 liters) in Midwest - Size Class A, average price, not seasonally adjusted",S200
APUS20072601,"Utility (piped) gas - 40 therms in Midwest - Size Class A, average price, not seasonally adjusted",S200
APUS20072610,"Electricity per KWH in Midwest - Size Class A, average price, not seasonally adjusted",S200
APUS20072611,"Utility (piped) gas - 100 therms in Midwest - Size Class A, average price, not seasonally adjusted",S200
APUS20072620,"Utility (piped) gas per therm in Midwest - Size Class A, average price, not seasonally adjusted",S200
APUS20072621,"Electricity per 500 KWH in Midwest - Size Class A, average price, not seasonally adjusted",S200
APUS20074712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Midwest - Size Class A, average price, not seasonally adjusted",S200
APUS20074713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Midwest - Size Class A, average price, not seasonally adjusted",S200
APUS20074714,"Gasoline, unleaded regular, per gallon/3.785 liters in Midwest - Size Class A, average price, not seasonally adjusted",S200
APUS20074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Midwest - Size Class A, average price, not seasonally adjusted",S200
APUS20074716,"Gasoline, unleaded premium, per gallon/3.785 liters in Midwest - Size Class A, average price, not seasonally adjusted",S200
APUS20074717,"Automotive diesel fuel, per gallon/3.785 liters in Midwest - Size Class A, average price, not seasonally adjusted",S200
APUS2007471A,"Gasoline, all types, per gallon/3.785 liters in Midwest - Size Class A, average price, not seasonally adjusted",S200
APUS23A72511,"Fuel oil #2 per gallon (3.785 liters) in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",S23A
APUS23A72601,"Utility (piped) gas - 40 therms in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",S23A
APUS23A72610,"Electricity per KWH in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",S23A
APUS23A72611,"Utility (piped) gas - 100 therms in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",S23A
APUS23A72620,"Utility (piped) gas per therm in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",S23A
APUS23A72621,"Electricity per 500 KWH in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",S23A
APUS23A74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",S23A
APUS23A74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",S23A
APUS23A74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",S23A
APUS23A74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",S23A
APUS23A74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",S23A
APUS23A7471A,"Gasoline, all types, per gallon/3.785 liters in Chicago-Naperville-Elgin, IL-IN-WI, average price, not seasonally adjusted",S23A
APUS23B72511,"Fuel oil #2 per gallon (3.785 liters) in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",S23B
APUS23B72601,"Utility (piped) gas - 40 therms in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",S23B
APUS23B72610,"Electricity per KWH in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",S23B
APUS23B72611,"Utility (piped) gas - 100 therms in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",S23B
APUS23B72620,"Utility (piped) gas per therm in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",S23B
APUS23B72621,"Electricity per 500 KWH in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",S23B
APUS23B74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",S23B
APUS23B74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",S23B
APUS23B74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",S23B
APUS23B74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",S23B
APUS23B74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",S23B
APUS23B7471A,"Gasoline, all types, per gallon/3.785 liters in Detroit-Warren-Dearborn, MI, average price, not seasonally adjusted",S23B
APUS24A72511,"Fuel oil #2 per gallon (3.785 liters) in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",S24A
APUS24A72601,"Utility (piped) gas - 40 therms in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",S24A
APUS24A72610,"Electricity per KWH in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",S24A
APUS24A72611,"Utility (piped) gas - 100 therms in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",S24A
APUS24A72620,"Utility (piped) gas per therm in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",S24A
APUS24A72621,"Electricity per 500 KWH in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",S24A
APUS24A74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",S24A
APUS24A74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",S24A
APUS24A74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",S24A
APUS24A74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",S24A
APUS24A74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",S24A
APUS24A7471A,"Gasoline, all types, per gallon/3.785 liters in Minneapolis-St.Paul-Bloomington, MN-WI, average price, not seasonally adjusted",S24A
APUS24B72511,"Fuel oil #2 per gallon (3.785 liters) in St. Louis, MO-IL, average price, not seasonally adjusted",S24B
APUS24B72601,"Utility (piped) gas - 40 therms in St. Louis, MO-IL, average price, not seasonally adjusted",S24B
APUS24B72610,"Electricity per KWH in St. Louis, MO-IL, average price, not seasonally adjusted",S24B
APUS24B72611,"Utility (piped) gas - 100 therms in St. Louis, MO-IL, average price, not seasonally adjusted",S24B
APUS24B72620,"Utility (piped) gas per therm in St. Louis, MO-IL, average price, not seasonally adjusted",S24B
APUS24B72621,"Electricity per 500 KWH in St. Louis, MO-IL, average price, not seasonally adjusted",S24B
APUS24B74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in St. Louis, MO-IL, average price, not seasonally adjusted",S24B
APUS24B74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in St. Louis, MO-IL, average price, not seasonally adjusted",S24B
APUS24B74714,"Gasoline, unleaded regular, per gallon/3.785 liters in St. Louis, MO-IL, average price, not seasonally adjusted",S24B
APUS24B74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in St. Louis, MO-IL, average price, not seasonally adjusted",S24B
APUS24B74716,"Gasoline, unleaded premium, per gallon/3.785 liters in St. Louis, MO-IL, average price, not seasonally adjusted",S24B
APUS24B7471A,"Gasoline, all types, per gallon/3.785 liters in St. Louis, MO-IL, average price, not seasonally adjusted",S24B
APUS30072511,"Fuel oil #2 per gallon (3.785 liters) in South - Size Class A, average price, not seasonally adjusted",S300
APUS30072601,"Utility (piped) gas - 40 therms in South - Size Class A, average price, not seasonally adjusted",S300
APUS30072610,"Electricity per KWH in South - Size Class A, average price, not seasonally adjusted",S300
APUS30072611,"Utility (piped) gas - 100 therms in South - Size Class A, average price, not seasonally adjusted",S300
APUS30072620,"Utility (piped) gas per therm in South - Size Class A, average price, not seasonally adjusted",S300
APUS30072621,"Electricity per 500 KWH in South - Size Class A, average price, not seasonally adjusted",S300
APUS30074712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in South - Size Class A, average price, not seasonally adjusted",S300
APUS30074713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in South - Size Class A, average price, not seasonally adjusted",S300
APUS30074714,"Gasoline, unleaded regular, per gallon/3.785 liters in South - Size Class A, average price, not seasonally adjusted",S300
APUS30074715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in South - Size Class A, average price, not seasonally adjusted",S300
APUS30074716,"Gasoline, unleaded premium, per gallon/3.785 liters in South - Size Class A, average price, not seasonally adjusted",S300
APUS30074717,"Automotive diesel fuel, per gallon/3.785 liters in South - Size Class A, average price, not seasonally adjusted",S300
APUS3007471A,"Gasoline, all types, per gallon/3.785 liters in South - Size Class A, average price, not seasonally adjusted",S300
APUS35A72511,"Fuel oil #2 per gallon (3.785 liters) in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",S35A
APUS35A72601,"Utility (piped) gas - 40 therms in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",S35A
APUS35A72610,"Electricity per KWH in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",S35A
APUS35A72611,"Utility (piped) gas - 100 therms in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",S35A
APUS35A72620,"Utility (piped) gas per therm in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",S35A
APUS35A72621,"Electricity per 500 KWH in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",S35A
APUS35A74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",S35A
APUS35A74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",S35A
APUS35A74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",S35A
APUS35A74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",S35A
APUS35A74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",S35A
APUS35A7471A,"Gasoline, all types, per gallon/3.785 liters in Washington-Arlington-Alexandria, DC-VA-MD-WV, average price, not seasonally adjusted",S35A
APUS35B72601,"Utility (piped) gas - 40 therms in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",S35B
APUS35B72610,"Electricity per KWH in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",S35B
APUS35B72611,"Utility (piped) gas - 100 therms in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",S35B
APUS35B72620,"Utility (piped) gas per therm in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",S35B
APUS35B72621,"Electricity per 500 KWH in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",S35B
APUS35B74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",S35B
APUS35B74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",S35B
APUS35B74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",S35B
APUS35B74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",S35B
APUS35B74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",S35B
APUS35B7471A,"Gasoline, all types, per gallon/3.785 liters in Miami-Fort Lauderdale-West Palm Beach, FL, average price, not seasonally adjusted",S35B
APUS35C72601,"Utility (piped) gas - 40 therms in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",S35C
APUS35C72610,"Electricity per KWH in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",S35C
APUS35C72611,"Utility (piped) gas - 100 therms in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",S35C
APUS35C72620,"Utility (piped) gas per therm in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",S35C
APUS35C72621,"Electricity per 500 KWH in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",S35C
APUS35C74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",S35C
APUS35C74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",S35C
APUS35C74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",S35C
APUS35C74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",S35C
APUS35C74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",S35C
APUS35C7471A,"Gasoline, all types, per gallon/3.785 liters in Atlanta-Sandy Springs-Roswell, GA, average price, not seasonally adjusted",S35C
APUS35D72610,"Electricity per KWH in Tampa-St. Petersburg-Clearwater, FL, average price, not seasonally adjusted",S35D
APUS35D74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Tampa-St. Petersburg-Clearwater, FL, average price, not seasonally adjusted",S35D
APUS35D74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Tampa-St. Petersburg-Clearwater, FL, average price, not seasonally adjusted",S35D
APUS35D74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Tampa-St. Petersburg-Clearwater, FL, average price, not seasonally adjusted",S35D
APUS35D7471A,"Gasoline, all types, per gallon/3.785 liters in Tampa-St. Petersburg-Clearwater, FL, average price, not seasonally adjusted",S35D
APUS35E72511,"Fuel oil #2 per gallon (3.785 liters) in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",S35E
APUS35E72601,"Utility (piped) gas - 40 therms in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",S35E
APUS35E72610,"Electricity per KWH in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",S35E
APUS35E72611,"Utility (piped) gas - 100 therms in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",S35E
APUS35E72620,"Utility (piped) gas per therm in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",S35E
APUS35E72621,"Electricity per 500 KWH in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",S35E
APUS35E74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",S35E
APUS35E74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",S35E
APUS35E74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",S35E
APUS35E74715,"Gasoline, unleaded midgrade, per gallon/3.785 liters in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",S35E
APUS35E74716,"Gasoline, unleaded premium, per gallon/3.785 liters in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",S35E
APUS35E7471A,"Gasoline, all types, per gallon/3.785 liters in Baltimore-Columbia-Towson, MD, average price, not seasonally adjusted",S35E
APUS37A72601,"Utility (piped) gas - 40 therms in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",S37A
APUS37A72610,"Electricity per KWH in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",S37A
APUS37A72611,"Utility (piped) gas - 100 therms in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",S37A
APUS37A72620,"Utility (piped) gas per therm in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",S37A
APUS37A72621,"Electricity per 500 KWH in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",S37A
APUS37A74712,"Gasoline, leaded regular (cost per gallon/3.8 liters) in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",S37A
APUS37A74713,"Gasoline, leaded premium (cost per gallon/3.8 liters) in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",S37A
APUS37A74714,"Gasoline, unleaded regular, per gallon/3.785 liters in Dallas-Fort Worth-Arlington, TX, average price, not seasonally adjusted",S37A
